T_eva / kPa;T_h / K;T_pp / k;T_sh / k;T_sc / k;T_con / K;E_th;E_ex
900;420;13;16;0;312,15;0,12922656;0,427868783
900;430;13;16;0;312,15;0,12922656;0,406046188
900;440;13;16;0;312,15;0,12922656;0,387195685
900;450;13;16;0;312,15;0,12922656;0,370748817
900;460;13;16;0;312,15;0,12922656;0,356273405
900;470;13;16;0;312,15;0,12922656;0,343435019
900;480;13;16;0;312,15;0,12922656;0,331970826
900;420;15;16;0;312,15;0,12922656;0,427868783
900;430;15;16;0;312,15;0,12922656;0,406046188
900;440;15;16;0;312,15;0,12922656;0,387195685
900;450;15;16;0;312,15;0,12922656;0,370748817
900;460;15;16;0;312,15;0,12922656;0,356273405
900;470;15;16;0;312,15;0,12922656;0,343435019
900;480;15;16;0;312,15;0,12922656;0,331970826
900;420;17;16;0;312,15;0,12922656;0,427868783
900;430;17;16;0;312,15;0,12922656;0,406046188
900;440;17;16;0;312,15;0,12922656;0,387195685
900;450;17;16;0;312,15;0,12922656;0,370748817
900;460;17;16;0;312,15;0,12922656;0,356273405
900;470;17;16;0;312,15;0,12922656;0,343435019
900;480;17;16;0;312,15;0,12922656;0,331970826
900;430;19;16;0;312,15;0,12922656;0,406046188
900;440;19;16;0;312,15;0,12922656;0,387195685
900;450;19;16;0;312,15;0,12922656;0,370748817
900;460;19;16;0;312,15;0,12922656;0,356273405
900;470;19;16;0;312,15;0,12922656;0,343435019
900;480;19;16;0;312,15;0,12922656;0,331970826
900;410;5;16;2;312,15;0,128176191;0,449741022
900;420;5;16;2;312,15;0,128176191;0,424391016
900;430;5;16;2;312,15;0,128176191;0,402745797
900;440;5;16;2;312,15;0,128176191;0,384048513
900;450;5;16;2;312,15;0,128176191;0,367735328
900;460;5;16;2;312,15;0,128176191;0,353377573
900;470;5;16;2;312,15;0,128176191;0,340643539
900;480;5;16;2;312,15;0,128176191;0,329272528
900;410;7;16;2;312,15;0,128176191;0,449741022
900;420;7;16;2;312,15;0,128176191;0,424391016
900;430;7;16;2;312,15;0,128176191;0,402745797
900;440;7;16;2;312,15;0,128176191;0,384048513
900;450;7;16;2;312,15;0,128176191;0,367735328
900;460;7;16;2;312,15;0,128176191;0,353377573
900;470;7;16;2;312,15;0,128176191;0,340643539
900;480;7;16;2;312,15;0,128176191;0,329272528
900;420;9;16;2;312,15;0,128176191;0,424391016
900;430;9;16;2;312,15;0,128176191;0,402745797
900;440;9;16;2;312,15;0,128176191;0,384048513
900;450;9;16;2;312,15;0,128176191;0,367735328
900;460;9;16;2;312,15;0,128176191;0,353377573
900;470;9;16;2;312,15;0,128176191;0,340643539
900;480;9;16;2;312,15;0,128176191;0,329272528
900;420;11;16;2;312,15;0,128176191;0,424391016
900;430;11;16;2;312,15;0,128176191;0,402745797
900;440;11;16;2;312,15;0,128176191;0,384048513
900;450;11;16;2;312,15;0,128176191;0,367735328
900;460;11;16;2;312,15;0,128176191;0,353377573
900;470;11;16;2;312,15;0,128176191;0,340643539
900;480;11;16;2;312,15;0,128176191;0,329272528
900;420;13;16;2;312,15;0,128176191;0,424391016
900;430;13;16;2;312,15;0,128176191;0,402745797
900;440;13;16;2;312,15;0,128176191;0,384048513
900;450;13;16;2;312,15;0,128176191;0,367735328
900;460;13;16;2;312,15;0,128176191;0,353377573
900;470;13;16;2;312,15;0,128176191;0,340643539
900;480;13;16;2;312,15;0,128176191;0,329272528
900;420;15;16;2;312,15;0,128176191;0,424391016
900;430;15;16;2;312,15;0,128176191;0,402745797
900;440;15;16;2;312,15;0,128176191;0,384048513
900;450;15;16;2;312,15;0,128176191;0,367735328
900;460;15;16;2;312,15;0,128176191;0,353377573
900;470;15;16;2;312,15;0,128176191;0,340643539
900;480;15;16;2;312,15;0,128176191;0,329272528
900;420;17;16;2;312,15;0,128176191;0,424391016
900;430;17;16;2;312,15;0,128176191;0,402745797
900;440;17;16;2;312,15;0,128176191;0,384048513
900;450;17;16;2;312,15;0,128176191;0,367735328
900;460;17;16;2;312,15;0,128176191;0,353377573
900;470;17;16;2;312,15;0,128176191;0,340643539
900;480;17;16;2;312,15;0,128176191;0,329272528
900;430;19;16;2;312,15;0,128176191;0,402745797
900;440;19;16;2;312,15;0,128176191;0,384048513
900;450;19;16;2;312,15;0,128176191;0,367735328
900;460;19;16;2;312,15;0,128176191;0,353377573
900;470;19;16;2;312,15;0,128176191;0,340643539
900;480;19;16;2;312,15;0,128176191;0,329272528
900;410;5;16;4;312,15;0,127145473;0,446124468
900;420;5;16;4;312,15;0,127145473;0,420978312
900;430;5;16;4;312,15;0,127145473;0,399507151
900;440;5;16;4;312,15;0,127145473;0,38096022
900;450;5;16;4;312,15;0,127145473;0,364778215
900;460;5;16;4;312,15;0,127145473;0,350535917
900;470;5;16;4;312,15;0,127145473;0,337904283
900;480;5;16;4;312,15;0,127145473;0,326624711
900;410;7;16;4;312,15;0,127145473;0,446124468
900;420;7;16;4;312,15;0,127145473;0,420978312
900;430;7;16;4;312,15;0,127145473;0,399507151
900;440;7;16;4;312,15;0,127145473;0,38096022
900;450;7;16;4;312,15;0,127145473;0,364778215
900;460;7;16;4;312,15;0,127145473;0,350535917
900;470;7;16;4;312,15;0,127145473;0,337904283
900;480;7;16;4;312,15;0,127145473;0,326624711
900;420;9;16;4;312,15;0,127145473;0,420978312
900;430;9;16;4;312,15;0,127145473;0,399507151
900;440;9;16;4;312,15;0,127145473;0,38096022
900;450;9;16;4;312,15;0,127145473;0,364778215
900;460;9;16;4;312,15;0,127145473;0,350535917
900;470;9;16;4;312,15;0,127145473;0,337904283
900;480;9;16;4;312,15;0,127145473;0,326624711
900;420;11;16;4;312,15;0,127145473;0,420978312
900;430;11;16;4;312,15;0,127145473;0,399507151
900;440;11;16;4;312,15;0,127145473;0,38096022
900;450;11;16;4;312,15;0,127145473;0,364778215
900;460;11;16;4;312,15;0,127145473;0,350535917
900;470;11;16;4;312,15;0,127145473;0,337904283
900;480;11;16;4;312,15;0,127145473;0,326624711
900;420;13;16;4;312,15;0,127145473;0,420978312
900;430;13;16;4;312,15;0,127145473;0,399507151
900;440;13;16;4;312,15;0,127145473;0,38096022
900;450;13;16;4;312,15;0,127145473;0,364778215
900;460;13;16;4;312,15;0,127145473;0,350535917
900;470;13;16;4;312,15;0,127145473;0,337904283
900;480;13;16;4;312,15;0,127145473;0,326624711
900;420;15;16;4;312,15;0,127145473;0,420978312
900;430;15;16;4;312,15;0,127145473;0,399507151
900;440;15;16;4;312,15;0,127145473;0,38096022
900;450;15;16;4;312,15;0,127145473;0,364778215
900;460;15;16;4;312,15;0,127145473;0,350535917
900;470;15;16;4;312,15;0,127145473;0,337904283
900;480;15;16;4;312,15;0,127145473;0,326624711
900;420;17;16;4;312,15;0,127145473;0,420978312
900;430;17;16;4;312,15;0,127145473;0,399507151
900;440;17;16;4;312,15;0,127145473;0,38096022
900;450;17;16;4;312,15;0,127145473;0,364778215
900;460;17;16;4;312,15;0,127145473;0,350535917
900;470;17;16;4;312,15;0,127145473;0,337904283
900;480;17;16;4;312,15;0,127145473;0,326624711
900;430;19;16;4;312,15;0,127145473;0,399507151
900;440;19;16;4;312,15;0,127145473;0,38096022
900;450;19;16;4;312,15;0,127145473;0,364778215
900;460;19;16;4;312,15;0,127145473;0,350535917
900;470;19;16;4;312,15;0,127145473;0,337904283
900;480;19;16;4;312,15;0,127145473;0,326624711
900;410;5;16;6;312,15;0,12613382;0,442574808
900;420;5;16;6;312,15;0,12613382;0,417628731
900;430;5;16;6;312,15;0,12613382;0,396328409
900;440;5;16;6;312,15;0,12613382;0,37792905
900;450;5;16;6;312,15;0,12613382;0,361875799
900;460;5;16;6;312,15;0,12613382;0,347746822
900;470;5;16;6;312,15;0,12613382;0,335215694
900;480;5;16;6;312,15;0,12613382;0,32402587
900;410;7;16;6;312,15;0,12613382;0,442574808
900;420;7;16;6;312,15;0,12613382;0,417628731
900;430;7;16;6;312,15;0,12613382;0,396328409
900;440;7;16;6;312,15;0,12613382;0,37792905
900;450;7;16;6;312,15;0,12613382;0,361875799
900;460;7;16;6;312,15;0,12613382;0,347746822
900;470;7;16;6;312,15;0,12613382;0,335215694
900;480;7;16;6;312,15;0,12613382;0,32402587
900;420;9;16;6;312,15;0,12613382;0,417628731
900;430;9;16;6;312,15;0,12613382;0,396328409
900;440;9;16;6;312,15;0,12613382;0,37792905
900;450;9;16;6;312,15;0,12613382;0,361875799
900;460;9;16;6;312,15;0,12613382;0,347746822
900;470;9;16;6;312,15;0,12613382;0,335215694
900;480;9;16;6;312,15;0,12613382;0,32402587
900;420;11;16;6;312,15;0,12613382;0,417628731
900;430;11;16;6;312,15;0,12613382;0,396328409
900;440;11;16;6;312,15;0,12613382;0,37792905
900;450;11;16;6;312,15;0,12613382;0,361875799
900;460;11;16;6;312,15;0,12613382;0,347746822
900;470;11;16;6;312,15;0,12613382;0,335215694
900;480;11;16;6;312,15;0,12613382;0,32402587
900;420;13;16;6;312,15;0,12613382;0,417628731
900;430;13;16;6;312,15;0,12613382;0,396328409
900;440;13;16;6;312,15;0,12613382;0,37792905
900;450;13;16;6;312,15;0,12613382;0,361875799
900;460;13;16;6;312,15;0,12613382;0,347746822
900;470;13;16;6;312,15;0,12613382;0,335215694
900;480;13;16;6;312,15;0,12613382;0,32402587
900;420;15;16;6;312,15;0,12613382;0,417628731
900;430;15;16;6;312,15;0,12613382;0,396328409
900;440;15;16;6;312,15;0,12613382;0,37792905
900;450;15;16;6;312,15;0,12613382;0,361875799
900;460;15;16;6;312,15;0,12613382;0,347746822
900;470;15;16;6;312,15;0,12613382;0,335215694
900;480;15;16;6;312,15;0,12613382;0,32402587
900;420;17;16;6;312,15;0,12613382;0,417628731
900;430;17;16;6;312,15;0,12613382;0,396328409
900;440;17;16;6;312,15;0,12613382;0,37792905
900;450;17;16;6;312,15;0,12613382;0,361875799
900;460;17;16;6;312,15;0,12613382;0,347746822
900;470;17;16;6;312,15;0,12613382;0,335215694
900;480;17;16;6;312,15;0,12613382;0,32402587
900;430;19;16;6;312,15;0,12613382;0,396328409
900;440;19;16;6;312,15;0,12613382;0,37792905
900;450;19;16;6;312,15;0,12613382;0,361875799
900;460;19;16;6;312,15;0,12613382;0,347746822
900;470;19;16;6;312,15;0,12613382;0,335215694
900;480;19;16;6;312,15;0,12613382;0,32402587
900;410;5;16;8;312,15;0,125140669;0,439090066
900;420;5;16;8;312,15;0,125140669;0,414340409
900;430;5;16;8;312,15;0,125140669;0,393207801
900;440;5;16;8;312,15;0,125140669;0,374953315
900;450;5;16;8;312,15;0,125140669;0,359026464
900;460;5;16;8;312,15;0,125140669;0,345008736
900;470;5;16;8;312,15;0,125140669;0,332576276
900;480;5;16;8;312,15;0,125140669;0,321474557
900;410;7;16;8;312,15;0,125140669;0,439090066
900;420;7;16;8;312,15;0,125140669;0,414340409
900;430;7;16;8;312,15;0,125140669;0,393207801
900;440;7;16;8;312,15;0,125140669;0,374953315
900;450;7;16;8;312,15;0,125140669;0,359026464
900;460;7;16;8;312,15;0,125140669;0,345008736
900;470;7;16;8;312,15;0,125140669;0,332576276
900;480;7;16;8;312,15;0,125140669;0,321474557
900;420;9;16;8;312,15;0,125140669;0,414340409
900;430;9;16;8;312,15;0,125140669;0,393207801
900;440;9;16;8;312,15;0,125140669;0,374953315
900;450;9;16;8;312,15;0,125140669;0,359026464
900;460;9;16;8;312,15;0,125140669;0,345008736
900;470;9;16;8;312,15;0,125140669;0,332576276
900;480;9;16;8;312,15;0,125140669;0,321474557
900;420;11;16;8;312,15;0,125140669;0,414340409
900;430;11;16;8;312,15;0,125140669;0,393207801
900;440;11;16;8;312,15;0,125140669;0,374953315
900;450;11;16;8;312,15;0,125140669;0,359026464
900;460;11;16;8;312,15;0,125140669;0,345008736
900;470;11;16;8;312,15;0,125140669;0,332576276
900;480;11;16;8;312,15;0,125140669;0,321474557
900;420;13;16;8;312,15;0,125140669;0,414340409
900;430;13;16;8;312,15;0,125140669;0,393207801
900;440;13;16;8;312,15;0,125140669;0,374953315
900;450;13;16;8;312,15;0,125140669;0,359026464
900;460;13;16;8;312,15;0,125140669;0,345008736
900;470;13;16;8;312,15;0,125140669;0,332576276
900;480;13;16;8;312,15;0,125140669;0,321474557
900;420;15;16;8;312,15;0,125140669;0,414340409
900;430;15;16;8;312,15;0,125140669;0,393207801
900;440;15;16;8;312,15;0,125140669;0,374953315
900;450;15;16;8;312,15;0,125140669;0,359026464
900;460;15;16;8;312,15;0,125140669;0,345008736
900;470;15;16;8;312,15;0,125140669;0,332576276
900;480;15;16;8;312,15;0,125140669;0,321474557
900;420;17;16;8;312,15;0,125140669;0,414340409
900;430;17;16;8;312,15;0,125140669;0,393207801
900;440;17;16;8;312,15;0,125140669;0,374953315
900;450;17;16;8;312,15;0,125140669;0,359026464
900;460;17;16;8;312,15;0,125140669;0,345008736
900;470;17;16;8;312,15;0,125140669;0,332576276
900;480;17;16;8;312,15;0,125140669;0,321474557
900;430;19;16;8;312,15;0,125140669;0,393207801
900;440;19;16;8;312,15;0,125140669;0,374953315
900;450;19;16;8;312,15;0,125140669;0,359026464
900;460;19;16;8;312,15;0,125140669;0,345008736
900;470;19;16;8;312,15;0,125140669;0,332576276
900;480;19;16;8;312,15;0,125140669;0,321474557
900;410;5;16;10;312,15;0,124165478;0,435668343
900;420;5;16;10;312,15;0,124165478;0,411111554
900;430;5;16;10;312,15;0,124165478;0,390143627
900;440;5;16;10;312,15;0,124165478;0,372031394
900;450;5;16;10;312,15;0,124165478;0,356228658
900;460;5;16;10;312,15;0,124165478;0,342320166
900;470;5;16;10;312,15;0,124165478;0,329984589
900;480;5;16;10;312,15;0,124165478;0,318969383
900;410;7;16;10;312,15;0,124165478;0,435668343
900;420;7;16;10;312,15;0,124165478;0,411111554
900;430;7;16;10;312,15;0,124165478;0,390143627
900;440;7;16;10;312,15;0,124165478;0,372031394
900;450;7;16;10;312,15;0,124165478;0,356228658
900;460;7;16;10;312,15;0,124165478;0,342320166
900;470;7;16;10;312,15;0,124165478;0,329984589
900;480;7;16;10;312,15;0,124165478;0,318969383
900;420;9;16;10;312,15;0,124165478;0,411111554
900;430;9;16;10;312,15;0,124165478;0,390143627
900;440;9;16;10;312,15;0,124165478;0,372031394
900;450;9;16;10;312,15;0,124165478;0,356228658
900;460;9;16;10;312,15;0,124165478;0,342320166
900;470;9;16;10;312,15;0,124165478;0,329984589
900;480;9;16;10;312,15;0,124165478;0,318969383
900;420;11;16;10;312,15;0,124165478;0,411111554
900;430;11;16;10;312,15;0,124165478;0,390143627
900;440;11;16;10;312,15;0,124165478;0,372031394
900;450;11;16;10;312,15;0,124165478;0,356228658
900;460;11;16;10;312,15;0,124165478;0,342320166
900;470;11;16;10;312,15;0,124165478;0,329984589
900;480;11;16;10;312,15;0,124165478;0,318969383
900;420;13;16;10;312,15;0,124165478;0,411111554
900;430;13;16;10;312,15;0,124165478;0,390143627
900;440;13;16;10;312,15;0,124165478;0,372031394
900;450;13;16;10;312,15;0,124165478;0,356228658
900;460;13;16;10;312,15;0,124165478;0,342320166
900;470;13;16;10;312,15;0,124165478;0,329984589
900;480;13;16;10;312,15;0,124165478;0,318969383
900;420;15;16;10;312,15;0,124165478;0,411111554
900;430;15;16;10;312,15;0,124165478;0,390143627
900;440;15;16;10;312,15;0,124165478;0,372031394
900;450;15;16;10;312,15;0,124165478;0,356228658
900;460;15;16;10;312,15;0,124165478;0,342320166
900;470;15;16;10;312,15;0,124165478;0,329984589
900;480;15;16;10;312,15;0,124165478;0,318969383
900;420;17;16;10;312,15;0,124165478;0,411111554
900;430;17;16;10;312,15;0,124165478;0,390143627
900;440;17;16;10;312,15;0,124165478;0,372031394
900;450;17;16;10;312,15;0,124165478;0,356228658
900;460;17;16;10;312,15;0,124165478;0,342320166
900;470;17;16;10;312,15;0,124165478;0,329984589
900;480;17;16;10;312,15;0,124165478;0,318969383
900;430;19;16;10;312,15;0,124165478;0,390143627
900;440;19;16;10;312,15;0,124165478;0,372031394
900;450;19;16;10;312,15;0,124165478;0,356228658
900;460;19;16;10;312,15;0,124165478;0,342320166
900;470;19;16;10;312,15;0,124165478;0,329984589
900;480;19;16;10;312,15;0,124165478;0,318969383
900;410;5;16;0;314,15;0,125999714;0,44210426
900;420;5;16;0;314,15;0,125999714;0,417184705
900;430;5;16;0;314,15;0,125999714;0,39590703
900;440;5;16;0;314,15;0,125999714;0,377527233
900;450;5;16;0;314,15;0,125999714;0,361491051
900;460;5;16;0;314,15;0,125999714;0,347377096
900;470;5;16;0;314,15;0,125999714;0,334859291
900;480;5;16;0;314,15;0,125999714;0,323681363
900;410;7;16;0;314,15;0,125999714;0,44210426
900;420;7;16;0;314,15;0,125999714;0,417184705
900;430;7;16;0;314,15;0,125999714;0,39590703
900;440;7;16;0;314,15;0,125999714;0,377527233
900;450;7;16;0;314,15;0,125999714;0,361491051
900;460;7;16;0;314,15;0,125999714;0,347377096
900;470;7;16;0;314,15;0,125999714;0,334859291
900;480;7;16;0;314,15;0,125999714;0,323681363
900;420;9;16;0;314,15;0,125999714;0,417184705
900;430;9;16;0;314,15;0,125999714;0,39590703
900;440;9;16;0;314,15;0,125999714;0,377527233
900;450;9;16;0;314,15;0,125999714;0,361491051
900;460;9;16;0;314,15;0,125999714;0,347377096
900;470;9;16;0;314,15;0,125999714;0,334859291
900;480;9;16;0;314,15;0,125999714;0,323681363
900;420;11;16;0;314,15;0,125999714;0,417184705
900;430;11;16;0;314,15;0,125999714;0,39590703
900;440;11;16;0;314,15;0,125999714;0,377527233
900;450;11;16;0;314,15;0,125999714;0,361491051
900;460;11;16;0;314,15;0,125999714;0,347377096
900;470;11;16;0;314,15;0,125999714;0,334859291
900;480;11;16;0;314,15;0,125999714;0,323681363
900;420;13;16;0;314,15;0,125999714;0,417184705
900;430;13;16;0;314,15;0,125999714;0,39590703
900;440;13;16;0;314,15;0,125999714;0,377527233
900;450;13;16;0;314,15;0,125999714;0,361491051
900;460;13;16;0;314,15;0,125999714;0,347377096
900;470;13;16;0;314,15;0,125999714;0,334859291
900;480;13;16;0;314,15;0,125999714;0,323681363
900;420;15;16;0;314,15;0,125999714;0,417184705
900;430;15;16;0;314,15;0,125999714;0,39590703
900;440;15;16;0;314,15;0,125999714;0,377527233
900;450;15;16;0;314,15;0,125999714;0,361491051
900;460;15;16;0;314,15;0,125999714;0,347377096
900;470;15;16;0;314,15;0,125999714;0,334859291
900;480;15;16;0;314,15;0,125999714;0,323681363
900;420;17;16;0;314,15;0,125999714;0,417184705
900;430;17;16;0;314,15;0,125999714;0,39590703
900;440;17;16;0;314,15;0,125999714;0,377527233
900;450;17;16;0;314,15;0,125999714;0,361491051
900;460;17;16;0;314,15;0,125999714;0,347377096
900;470;17;16;0;314,15;0,125999714;0,334859291
900;480;17;16;0;314,15;0,125999714;0,323681363
900;430;19;16;0;314,15;0,125999714;0,39590703
900;440;19;16;0;314,15;0,125999714;0,377527233
900;450;19;16;0;314,15;0,125999714;0,361491051
900;460;19;16;0;314,15;0,125999714;0,347377096
900;470;19;16;0;314,15;0,125999714;0,334859291
900;480;19;16;0;314,15;0,125999714;0,323681363
900;410;5;16;2;314,15;0,124964652;0,438472464
900;420;5;16;2;314,15;0,124964652;0,413757619
900;430;5;16;2;314,15;0,124964652;0,392654735
900;440;5;16;2;314,15;0,124964652;0,374425924
900;450;5;16;2;314,15;0,124964652;0,358521476
900;460;5;16;2;314,15;0,124964652;0,344523464
900;470;5;16;2;314,15;0,124964652;0,332108491
900;480;5;16;2;314,15;0,124964652;0,321022387
900;410;7;16;2;314,15;0,124964652;0,438472464
900;420;7;16;2;314,15;0,124964652;0,413757619
900;430;7;16;2;314,15;0,124964652;0,392654735
900;440;7;16;2;314,15;0,124964652;0,374425924
900;450;7;16;2;314,15;0,124964652;0,358521476
900;460;7;16;2;314,15;0,124964652;0,344523464
900;470;7;16;2;314,15;0,124964652;0,332108491
900;480;7;16;2;314,15;0,124964652;0,321022387
900;420;9;16;2;314,15;0,124964652;0,413757619
900;430;9;16;2;314,15;0,124964652;0,392654735
900;440;9;16;2;314,15;0,124964652;0,374425924
900;450;9;16;2;314,15;0,124964652;0,358521476
900;460;9;16;2;314,15;0,124964652;0,344523464
900;470;9;16;2;314,15;0,124964652;0,332108491
900;480;9;16;2;314,15;0,124964652;0,321022387
900;420;11;16;2;314,15;0,124964652;0,413757619
900;430;11;16;2;314,15;0,124964652;0,392654735
900;440;11;16;2;314,15;0,124964652;0,374425924
900;450;11;16;2;314,15;0,124964652;0,358521476
900;460;11;16;2;314,15;0,124964652;0,344523464
900;470;11;16;2;314,15;0,124964652;0,332108491
900;480;11;16;2;314,15;0,124964652;0,321022387
900;420;13;16;2;314,15;0,124964652;0,413757619
900;430;13;16;2;314,15;0,124964652;0,392654735
900;440;13;16;2;314,15;0,124964652;0,374425924
900;450;13;16;2;314,15;0,124964652;0,358521476
900;460;13;16;2;314,15;0,124964652;0,344523464
900;470;13;16;2;314,15;0,124964652;0,332108491
900;480;13;16;2;314,15;0,124964652;0,321022387
900;420;15;16;2;314,15;0,124964652;0,413757619
900;430;15;16;2;314,15;0,124964652;0,392654735
900;440;15;16;2;314,15;0,124964652;0,374425924
900;450;15;16;2;314,15;0,124964652;0,358521476
900;460;15;16;2;314,15;0,124964652;0,344523464
900;470;15;16;2;314,15;0,124964652;0,332108491
900;480;15;16;2;314,15;0,124964652;0,321022387
900;420;17;16;2;314,15;0,124964652;0,413757619
900;430;17;16;2;314,15;0,124964652;0,392654735
900;440;17;16;2;314,15;0,124964652;0,374425924
900;450;17;16;2;314,15;0,124964652;0,358521476
900;460;17;16;2;314,15;0,124964652;0,344523464
900;470;17;16;2;314,15;0,124964652;0,332108491
900;480;17;16;2;314,15;0,124964652;0,321022387
900;430;19;16;2;314,15;0,124964652;0,392654735
900;440;19;16;2;314,15;0,124964652;0,374425924
900;450;19;16;2;314,15;0,124964652;0,358521476
900;460;19;16;2;314,15;0,124964652;0,344523464
900;470;19;16;2;314,15;0,124964652;0,332108491
900;480;19;16;2;314,15;0,124964652;0,321022387
900;410;5;16;4;314,15;0,123949175;0,434909385
900;420;5;16;4;314,15;0,123949175;0,410395375
900;430;5;16;4;314,15;0,123949175;0,389463976
900;440;5;16;4;314,15;0,123949175;0,371383295
900;450;5;16;4;314,15;0,123949175;0,355608088
